book_id,character_id,name,gender,Opmer,Opmer,Opmer,
65,4,Jaap,1,,,,
65,5,Sophie,2,,,,
65,6,Ton,1,,,,
65,7,mevrouw Becking,2,,,,
65,8,mevrouw Vink,2,,,,
65,9,Piet,1,,,,
66,1,Dédé,1,,,,
66,2,Coederk,1,,,,
66,3,Wellings,1,,,,
66,4,Donia,2,,,,
66,5,Alfred,1,,,,
66,6,Bertrand,1,,,,
66,7,Betty,2,,,,
66,8,Mike,1,,,,
66,9,Stefan,1,,,,
66,10,Nicole,2,,,,
66,11,Alexi,1,,,,
66,12,Gia,2,,,,
66,13,Kay,2,,,,
66,14,Lars,1,,,,
66,15,Natasja,2,,,,
66,16,Will,1,,,,
66,17,Janet,2,,,,
66,18,Georgette,2,,,,
67,1,Ik,1,,,,
67,2,moeder,2,,,,
67,3,vader,1,,,,
67,4,Lia,2,,,,
67,5,Peter,1,,,,
67,6,de jongen,1,,,,
67,7,Barend,1,,,,
68,1,Erik,1,,,,
68,2,Frits,1,,,,
68,3,Henk,1,,,,
68,4,Mia,2,,,,
68,5,Ingrid,2,,,,
68,6,Carla,2,,,,
68,7,Pim ,1,,,,
68,8,Tom,1,,,,
68,9,Anneke,2,,,,
68,10,Margot,2,,,,
69,1,Lodewijk,1,,,,
69,2,Hanneke,2,,,,
69,3,Mathilde,2,,,,
69,4,Bianca,2,,,,
69,5,Nicolaas,1,,,,
69,6,Charlotte,2,,,,
69,7,Jacques,1,,,,
69,8,Godelieve,2,,,,
69,9,Jan,1,,,,
69,10,Suzanne,2,,,,
69,11,Marjorie,2,,,,
69,12,Guido,1,,,,
69,13,Esmeralda,2,,,,
69,14,Kolda,2,,,,
69,15,Roland,1,,,,
69,16,Driek,1,,,,
69,17,Jans,2,,,,
69,18,gravin L'Orante,2,,,,
69,19,Pierre,1,,,,
69,20,Willem,1,,,,
70,1,Trix,2,,,,
70,2,Lex,1,,,,
70,3,Sander,1,,,,
70,4,Gerard,1,,,,
70,5,Marcel,1,,,,
70,6,Ria,2,,,,
70,7,Nicolas,1,,,,
70,8,Corrie,2,,,,
70,9,Appie,1,,,,
70,10,Stella,2,,,,
70,11,Emmie,2,,,,
71,1,Natalie,2,,,,
71,2,Deedee,2,,,,
71,3,Claude,1,,,,
71,4,Albert,1,,,,
71,5,Jeanne,2,,,,
71,6,Antoine,1,,,,
71,7,Lotte,2,,,,
71,8,Giacomo,1,,,,
71,9,Moeder,2,,,,
71,10,Taatje,2,,,,
71,11,Tilly,2,,,,
71,12,Felina,2,,,,
72,1,Ik,1,,,,
72,2,Aleide,2,,,,
72,3,Hoofdrechercheur,1,,,,
72,4,Jan,1,,,,
72,5,Henk,1,,,,
72,6,Arends,1,,,,
72,7,Liesje,2,,,,
74,1,Ik,1,,,,
74,2,Helen,2,,,,
74,3,Bill,1,,,,
74,4,Oswald,1,,,,
74,5,Dorris,2,,,,
74,6,Gustavsson,1,,,,
74,7,Bimah,1,,,,
74,8,Karti,2,,,,
74,9,Rai,1,,,,
74,10,Susan,2,,,,
74,11,Njomanraka,1,,,,
74,12,Tmon,2,,,,
74,13,Sikkema,1,,,,
74,14,Naga,2,,,,
74,15,Bagoes,1,,,,
74,16,Mijanta,1,,,,
74,17,Poetoe,1,,,,
74,18,Marya,2,,,,
74,19,Betty,2,,,,
75,1,Ik,1,,,,
75,2,Jeannette,2,,,,
75,3,Paap,1,,,,
75,4,Inge,2,,,,
75,5,Abel,1,,,,
75,6,Van Tijn,1,,,,
75,7,Pronk,2,,,,
75,8,Steker,2,,,,
75,9,Marga,1,,,,
75,10,Jacobs,2,,,,
75,11,Toos,1,,,,
75,12,Siem,1,,,,
75,13,Ali,1,,,,
75,14,Victor,1,,,,
75,15,Jopie,1,,,,
75,16,Ernst ,1,,,,
75,17,Bram,1,,,,
75,18,Kees,1,,,,
75,19,Gijs,1,,,,
75,20,Adèle,2,,,,
75,21,Ansje,2,,,,
75,22,Arnold,1,,,,
75,23,Henk,1,,,,
76,1,Paul,1,,,,
76,2,Rufus,1,,,,
76,3,Katinka,2,,,,
76,4,Ellen,2,,,,
76,5,Michaël,1,,,,
76,6,Ingrid,2,,,,
76,7,Fernando,1,,,,
76,8,Gravin,2,,,,
76,9,Jeanne,2,,,,
77,1,Jules Roelands,1,,,,
77,2,Liesbeth,2,,,,
77,3,Margot,2,,,,
77,4,Ilse,2,,,,
77,5,Evert,1,,,,
77,6,mevrouw Fleischer,2,,,,
77,7,Paul,1,,,,
77,8,Herman Roelands,1,,,,
78,1,Dorothé,2,,,,
78,2,Wim,1,,,,
78,3,Saartje,2,,,,
78,4,Evelyn,2,,,,
78,5,Nico,1,,,,
78,6,Nelleke,2,,,,
78,7,Charles,1,,,,
78,8,Ans,2,,,,
78,9,Sia,2,,,,
78,10,Flip,1,,,,
78,11,Rob,1,,,,
78,12,Niek,1,,,,
78,13,Eimert,1,,,,
78,14,Grootvader,1,,,,
78,15,Suzanna,2,,,,
78,16,Moeder,2,,,,
78,17,Lex,1,,,,
78,18,Gerard,1,,,,
78,19,Dauwe,1,,,,
78,20,Ab,1,,,,
78,21,Anton,1,,,,
79,1,Hein,1,,,,
79,2,Kes,1,,,,
79,3,Henri Lutters,1,,,,
79,4,Dries,1,,,,
79,5,Ans,2,,,,
79,6,Siti,2,,,,
79,7,Koen,1,,,,
79,8,Kees III,1,,,,
79,9,Kees,1,,,,
79,10,Hans,1,,,,
79,11,Mientje,2,,,,
79,12,Loes,2,,,,
79,13,Dries,1,,,,
79,14,Turqué,1,,,,
79,15,Kees II,1,,,,
79,16,Jo,2,,,,
79,17,Vrijst,1,,,,
79,18,Abraham,1,,,,
80,1,Kai,1,,,,
80,2,Maria,2,,,,
80,3,Joans,1,,,,
80,4,Jiménez,1,,,,
80,5,Felicia,2,,,,
80,6,Pedro,1,,,,
80,7,Gerrit,1,,,,
80,8,Mies,2,,,,
80,9,Maria-Teresa,1,,,,
80,10,Janchi,1,,,,
81,1,Akkie,2,,,,
81,2,Heerco,1,,,,
81,3,Paul,1,,,,
81,4,Diederick,1,,,,
81,5,Everhard,1,,,,
81,6,Nienke,2,,,,
81,7,van Harpenaar,2,,,,
81,8,Dohle,1,,,,
81,9,Beppe,2,,,,
81,10,Douwe,1,,,,
81,11,Carla,2,,,,
81,12,Yerke,1,,,,
81,13,Gonnie,2,,,,
81,14,Annetje,2,,,,
81,15,Sharon,2,,,,
81,16,Jelle,1,,,,
81,17,Carol,2,,,,
81,18,Evie,2,,,,
81,19,Sjakie,1,,,,
82,1,Bert Blokland,1,,,,
82,2,Katrien,2,,,,
82,3,Jaap,1,,,,
82,4,Andries Aantveld,1,,,,
82,5,Hanna,2,,,,
82,6,Josine,2,,,,
82,7,Gezina,2,,,,
82,8,Herbert,1,,,,
82,9,Geerten,1,,,,
82,10,Willy,1,,,,
82,11,Anna,2,,,,
82,12,Toos,2,,,,
82,13,Volker,1,,,,
82,14,Gerritsen,1,,,,
82,15,Tonia,2,,,,
82,16,Moeder,2,,,,
82,17,Joan,2,,,,
82,18,Willems,1,,,,
82,19,Guus,1,,,,
83,1,Herman Vermeer,1,,,,
83,2,Nora,2,,,,
83,3,Johanna,2,,,,
83,4,Tonny,2,,,,
83,5,Ange,2,,,,
83,6,Hein,1,,,,
83,7,Lies,2,,,,
83,8,Berens,1,,,,
83,9,Jan,1,,,,
83,10,Van Dijk,1,,,,
83,11,Ina,2,,,,
83,12,Alie,2,,,,
83,13,Garenkamp,1,,,,
83,14,Dora,2,,,,
83,15,Maters,2,,,,
83,16,Willems,1,,,,
83,17,Paps,1,,,,
83,18,Truus,2,,,,
83,19,Sprange,1,Niet in script,,,
84,1,Ik,1,,,,
84,2,André,1,,,,
84,3,Cyril,1,,,,
84,4,Clara,2,,,,
84,5,North,1,,,,
84,6,Pepe,1,,,,
84,7,Antonio,1,,,,
84,8,Domingo,1,,,,
84,9,Eulalia,2,,,,
84,10,Schramm,1,,,,
84,11,Cameron,1,,,,
84,12,Vicente,1,,,,
84,13,Charon,1,,,,
84,14,Carla,2,,,,
84,15,Pedro,1,,,,
85,1,Gert,1,,ik,,
85,2,Gijs,1,,,,
85,3,Sientje,2,,,,
85,4,Clara,2,,,,
85,5,Katy,2,,,,
85,6,Cees,1,,,,
85,7,Gerrit,1,,,,
85,8,Adriaan,1,,,,
85,9,Anna,2,,,,
85,10,Zélie,2,,Zéhe,,
85,11,Cora,2,,,,
85,12,Karei,1,,Karel,,
85,13,Hanna,2,,,,
85,14,Sien,2,,,,
86,1,Ik,1,,,,
86,2,Wimie,1,,,,
86,3,R.,1,,,,
86,4,Lizzy,2,,,,
86,5,W.,1,,,,
86,6,G.,1,,,,
86,7,F.,1,,,,
86,8,G. S.,1,,,,
86,9,N.,1,,,,
86,10,MacDiarmid,1,,,,
86,11,Trocchi,1,,,,
86,12,Wilson,1,,,,
86,13,Q.,1,,,,
86,14,Angus Wilson,1,,,,
86,15,Henry Miller,1,,,,
86,16,Singh,1,,,,
86,17,A.,1,,,,
86,18,Stanley,1,,,,
86,19,Ivy,2,,,,
87,1,Siem,1,,,,
87,2,Karei,1,,Karel,,
87,3,Thea,2,,,,
87,4,Theo,1,,,,
87,5,Nelleke,2,,,,
87,6,Fien,2,,,,
87,7,Jaap,1,,,,
87,8,Jansen,1,,,,
87,9,Opa,1,,,,
87,10,Moeder,2,,,,
87,11,Selma,2,,,,
87,12,Bolman,1,,,,
87,13,Keerman,1,,,,
87,14,Verweegen,1,,,,
87,15,Bart,1,,,,
88,1,Maria,2,,,,
88,2,Juliette,2,,,,
88,3,Pieter,1,,,,
88,4,Marianne,2,,,,
88,5,Marcel,1,,,,
88,6,Adèle,2,,,,
88,7,Albert,1,,,,
88,8,Fernand,1,,,,
88,9,Margriet,2,,,,
88,10,Jacques,1,,,,
88,11,Moeder,2,,,,
88,12,Ernestine,2,,,,
88,13,Tonia,2,,,,
88,14,Leontine,2,,,,
88,15,Bertrand,1,,,,
89,1,Alfred Vogel,1,,,,
89,2,Meier,1,,,,
89,3,Jorissen,1,,,,
89,4,Erna Rydon,2,,,,
89,5,Van der Kloot,1,,,,
89,6,Betty,2,,,,
89,7,Nettie,2,,,,
89,8,Mc Carr,1,,Ook een mw. Mc Carr,,
89,9,Alons,1,,,,
89,10,Herman,1,,,,
89,11,Verlinden,1,,,,
89,12,Alfons,1,,,,
90,1,Ik,1,,,,
90,2,Bill,1,,,,
90,3,Jim,1,,,,
90,4,Jack,1,,,,
90,5,John,1,,,,
90,6,Jane,2,,,,
90,7,Noorman,1,,Afkomst,,
90,8,Sheep,1,,,,
90,9,Mister Smith,1,,,,
90,10,Henoch,1,,,,
90,11,Mary,2,,,,
90,12,Berenice,2,,,,
91,1,Jasper,1,,,,
91,2,Henri,1,,,,
91,3,Karei,1,,Karel,,
91,4,Violet,2,,,,
91,5,Mary,2,,,,
91,6,Charlie,1,,,,
91,7,Juanito,1,,,,
91,8,Erika,2,,,,
91,9,Nick,1,,,,
91,10,Hannibal,1,,,,
91,11,Bob,1,,,,
91,12,Sylvia,2,,,,
91,13,Geert,1,,,,
91,14,Carlos,1,,,,
91,15,Henk,1,,,,
91,16,Ingemar,2,,,,
91,17,Vicente,1,,,,
91,18,Dick,1,,,,
91,19,Ibizenco,1,,,,
91,20,Ole,1,,,,
91,21,Kees,1,,,,
91,22,Domingo,1,,,,
91,23,Pierre,1,,,,
91,24,Hans,1,,,,
91,25,Heinz,1,,,,
91,26,Jim,1,,,,
92,1,Ik,1,,,,
92,2,Hein,1,,,,
92,3,Pieter,1,,,,
92,4,Paula,2,,,,
92,5,Noor,1,,Afkomst,,
92,6,Miller,1,,Schrijver?,,
92,7,Ewald,1,,,,
92,8,Dean,1,,,,
92,9,Jimmy,1,,,,
92,10,Lou,1,,,,
92,11,Willem,1,,,,
92,12,Joyce,1,,Schrijver?,,
92,13,Karel,1,,,,
93,1,Ik,2,,,,
93,2,Bart,1,,,,
93,3,Edzard,1,,,,
93,4,Jutta,2,,,,
93,5,Tip,1,,,,
93,6,Harry Kiri,1,,,,
93,7,Carien,2,,,,
93,8,Rob,1,,,,
93,9,Bert,1,,,,
93,10,Marie-Louise,2,,,,
93,11,Lidia,2,,,,
94,1,Levano,1,ik,,,
94,2,Gideon Levano,1,,,,
94,3,Joab da Fonseca,1,,,,
94,4,Reina,2,,,,
94,5,Channah,2,,,,
94,6,Sara van Colmar,2,,,,
94,7,Thea,2,,,,
94,8,Alphonse de Villeneuve,1,,,,
94,9,Inge,2,,,,
94,10,Kees,1,,,,
94,11,Jopie,2,,,,
94,12,Carolien,2,,,,
94,13,Adam Levano,1,,,,
94,14,Enny Karsten,2,,,,
94,15,Menachem,1,,,,
94,16,Anna,2,,,,
94,17,Martha,2,,,,
94,18,Elsje,2,,,,
94,19,David,1,,,,
94,20,Judith,2,,,,
95,1,Hella,2,,,,
95,2,Filip,1,,,,
95,3,Patrick,1,,,,
95,4,Harry,1,,,,
95,5,Claudine,2,,,,
95,6,Marthe,2,,,,
95,7,Herman,1,,,,
95,8,Koenraad,1,,,,
95,9,Herwig,1,,,,
95,10,Janinka,2,,,,
95,11,Bassens,1,,,,
95,12,Frieda,2,,,,
95,13,Pablo,1,,,,
95,14,Harriet,1,,,,
95,15,Tamayo,99,Kat,,,
95,16,Elza,2,,,,
95,17,Deirdre,2,,,,
96,1,Emmy,2,,,,
96,2,Daniël,1,,,,
96,3,Sonja,2,,,,
96,4,Ans,2,,,,
96,5,Samuel,1,,,,
96,6,Basje,1,,,,
96,7,Rita,2,,,,
96,8,Gerard,1,,,,
96,9,Moeder,2,Ik,,,
96,10,Hans,1,,,,
96,11,Mammie,2,Basje,,,
96,12,Wardle,1,,,,
96,13,Bean,1,,,,
96,14,Vader,1,,,,
97,1,Piet Aukes,1,,,,
97,2,Agaath,2,,,,
97,3,Merks,1,,,,
97,4,Willy,2,,,,
97,5,Lippens,1,,,,
97,6,Fien,2,,,,
97,7,Tjitske,2,,,,
97,8,Jenny,2,,,,
97,9,Van der Velden,1,,,,
97,10,Kaper,1,,,,
97,11,Hofstee,1,,,,
97,12,Oltmans,2,,,,
97,13,Roos,2,,,,
97,14,Thea,2,,,,
97,15,Kwint,2,,,,
97,16,Andries,1,,,,
97,17,Jacob,1,,,,
97,18,Soeng,1,,,,
97,19,Juffrouw Roos,2,,,,
97,20,Blooys,1,,Niet in script,,
98,1,Koos,1,,,,
98,2,Dirk,1,,,,
98,3,Berrie,1,,,,
98,4,Coby,2,,,,
98,5,Mia,2,,,,
98,6,Jet,2,,,,
98,7,Kees,1,,,,
98,8,Molly,2,,,,
98,9,Kouber,1,,,,
98,10,Lida,2,,,,
98,11,Jantje,1,,,,
98,12,Toos,2,,,,
98,13,Jaap,1,,,,
98,14,Pelsen,2,"Slager, vader van Mia",,,
98,15,Gerrels,1,,,,
98,16,Wim,1,,,,
98,17,Dina,2,,,,
99,1,Joss,1,,,,
99,2,Bartels,1,,,,
99,3,André,1,,,,
99,4,Kira,2,,,,
99,5,Menander,1,,,,
99,6,Jacynth,2,,,,
99,7,Hendriks,1,,,,
99,8,Duhr,1,,,,
99,9,Jackson,1,,,,
99,10,Walther Vetter,1,,,,
99,11,Herman,1,,,,
99,12,Andreus,1,,,,
99,13,Jan van de Brink,1,,,,
99,14,Marcel,1,,,,
99,15,Buisman,1,,,,
99,16,Paul,1,,,,
99,17,Anna,2,,,,
99,18,Frieda,2,,,,
99,19,De Vries,1,,,,
99,20,Pieter Boersma,1,,,,
99,21,Fenna,2,,,,
100,1,Ik,1,,,,
100,2,Mark,1,,,,
100,3,Nora,2,,,,
100,4,Veronica,2,,,,
100,5,Pieter,1,,,,
100,6,Ro,1,,,,
100,7,Mon,1,,,,
100,8,Catalina,2,,,,
100,9,Fernando Cardona Castellón,1,,,,
100,10,Sjir,1,,,,
100,11,Rosario,1,,,,
100,12,Luis,1,,,,
100,13,P.,1,,,,
100,14,Jerôme,1,,,,
100,15,Ludwig Zweipunkt,1,,,,
101,1,Lazarus,1,,,,
101,2,Tychon,1,,,,
101,3,God,1,,,,
101,4,Marius,1,,,,
101,5,Mirjam,2,,,,
101,6,Martha,2,,,,
101,7,Chusas,1,,,,
101,8,Melchizedek,1,,,,
101,9,Herodes,1,,,,
101,10,Nathaniël,1,,,,
101,11,Mozes,1,,,,
101,12,Abraham,1,,,,
101,13,David,1,,,,
101,14,Simon,1,,,,
101,15,Pilatus,1,,,,
101,16,Antonia,2,,,,
101,17,Jacob,1,,,,
101,18,Jochanan,1,,,,
101,19,Daniël,1,,,,
101,20,Levi,1,,,,
101,21,Elia,1,,,,
101,22,Venus,2,,,,
101,23,Simeon,1,,,,
102,1,Wijnand Gullinx,1,,,,
102,2,Christiaan,1,,,,
102,3,Henri Abton,1,,,,
102,4,Ulyssa,2,,,,
102,5,Hans Knauerhaas,1,,,,
102,6,Yetze,1,Gulinx,,,
102,7,Putman,1,,,,
102,8,Mère,2,,,,
102,9,Joop,1,,,,
102,10,Gosses,1,,,,
102,11,Ludovicus,1,,,,
102,12,Petrus,1,,,,
102,13,Henri,1,,,,
102,14,Tjalling,1,,,,
102,15,Voets,1,,,,
102,16,Pilcrom,1,,,,
103,1,Jan Cremer,1,,,,
103,2,Brigitte,2,,,,
103,3,Tibbe,1,,,,
103,4,Henri,1,,,,
103,5,Annebel,2,,,,
103,6,Barry,1,,,,
103,7,Corrita,2,,,,
103,8,Lex,1,,,,
103,9,Betty,2,,,,
103,10,R.,1,,,,
103,11,Nora,2,,,,
103,12,Rick,1,,,,
103,13,Helen,2,,,,
103,14,Tom,1,,,,
103,15,Geert,1,,,,
103,16,Wratje,1,,,,
103,17,Donner,1,,,,
103,18,Betsie,2,,,,
103,19,Klaus,1,,,,
103,20,Madame,2,,,,
103,21,Andres,1,,,,
104,1,Folkert,1,,,,
104,2,Lieveke,2,,,,
104,3,Dominique,2,,,,
104,4,Jean-Loup,1,,,,
104,5,Titine,2,,,,
104,6,Louis,1,,,,
104,7,Louise,2,,,,
104,8,Maman Varèze,2,,,,
104,9,Bernard,1,,,,
104,10,Christine,2,,,,
104,11,Papa Varèze,1,,,,
104,12,Pasquale,1,,,,
105,1,Ik,1,,,,
105,2,Emma,2,,,,
105,3,Mart,1,,,,
105,4,John,1,,,,
105,5,Fekkes,1,,,,
105,6,Erwin,1,,,,
106,1,Charles,1,,,,
106,2,Roosje,2,,,,
106,3,Toetie,1,,,,
106,4,Madelon,2,,,,
106,5,Cato,2,,,,
106,6,Alida,2,,,,
106,7,Antoine,1,,,,
106,8,Itih,2,,,,
106,9,Jeanne,2,,,,
106,10,Jut,1,,,,
106,11,Dolly,2,,,,
106,12,Edmond,1,,,,
106,13,Jane,2,,,,
106,14,Nadine,2,,,,
106,15,George,1,,,,
106,16,Johny,1,,,,
106,17,Nina,2,,,,
106,18,Teresa,2,,,,
106,19,Tjrot,1,,Niet in script,,
107,1,Ik,1,,,,
107,2,Florrie,2,,,,
107,3,Jackie,1,,,,
107,4,Carlotta,2,,,,
107,5,Thérèse,2,,,,
107,6,Armand,1,,,,
107,7,Georges,1,,,,
107,8,Tonino,1,,,,
107,9,Elena,2,,,,
107,10,Jeannette,2,,,,
107,11,Choong,1,,,,
107,12,André,1,,,,
107,13,Jennifer,2,,,,
107,14,René,1,,,,
107,15,Gino,1,,,,
107,16,Teresa,2,,,,
107,17,Marquet,1,,,,
107,18,Giulio,1,,,,
107,19,Ted,1,,,,
108,1,Jezus Christus,1,,,,
108,2,God,1,,,,
108,3,Pythagoras,1,,,,
108,4,Adam,1,,,,
108,5,Michelangelo,1,,,,
108,6,Mozes,1,,,,
108,7,Spencer,1,,,,
108,8,Maria,2,,,,
108,9,Maria Magdalena,2,,,,
108,10,Origenes,1,,,,
108,11,Vader,1,,,,
109,1,Ik,1,,,,
109,2,Mary,2,,,,
109,3,Noël Luciani,1,,,,
109,4,Michelle,2,,,,
109,5,Betty,2,,,,
109,6,Nicolai,1,,,,
109,7,Tao,1,,,,
109,8,François le Noir,1,,,,
109,9,Don Alfonso,1,,,,
109,10,Moretti,1,,,,
109,11,Pasqualina,2,,,,
109,12,Odysseus,1,,,,
110,1,Paul,1,,,,
110,2,Jacqueline,2,,,,
110,3,Brave,1,,,,
110,4,De hond,1,,,,
111,1,Benjamin,1,,,,
111,2,Thotmes,1,,,,
111,3,Jozef,1,,,,
111,4,Potifar,1,,,,
111,5,Horemheb,1,,,,
111,6,Imhotep,1,,,,
111,7,Jacob,1,,,,
111,8,Ichnaton,1,,,,
111,9,Ruben,1,,,,
111,10,Tjenuna,2,,,,
111,11,Tnahsit,2,,,,
111,12,Rachel,2,,,,
111,13,Tjenuna,2,,,,
111,14,Lea,2,,,,
111,15,Seneferu,1,,,,
111,16,Zenonfi,1,,,,
112,1,Johnny Lindsay,1,,,,
112,2,Adams,1,,,,
112,3,Jerry,1,,,,
112,4,Joe Benson,1,,,,
112,5,Jim Sanders,1,,,,
112,6,Joe Kingsley,1,,,,
112,7,Betty Adams,2,,,,
112,8,Jack Legree,1,,,,
112,9,Brooks,1,,,,
112,10,Steve Kelly,1,,,,
112,11,Jake Bindle,1,,,,
112,12,Dave Mac-Millan,1,,,,
112,13,Charley Fuller,1,,,,
112,14,Tony,1,,,,
113,1,Ik,2,,,,
113,2,Paul,1,,,,
113,3,Anna,2,,,,
113,4,Henk,1,,,,
113,5,Mattie,2,,,,
113,6,Helma,2,,,,
113,7,Loes,2,,,,
113,8,Fred,1,,,,
113,9,Klaus,1,,,,
113,10,Roger,1,,,,
113,11,Dora,2,,,,
113,12,Anastasia,2,,,,
113,13,Deenik,1,,,,
113,14,Françoise,2,,,,
113,15,Van Weesp,2,,,,
113,16,Jannie,2,,,,
113,17,Amandus,1,,,,
114,1,Minnie,2,,,,
114,2,Jakob,1,,,,
114,3,Lokien,1,,,,
114,4,Klaske,2,,,,
114,5,Abe,1,,,,
114,6,Herta,2,,,,
114,7,Mirjam,2,,,,
114,8,Bender,1,,,,
114,9,Kleine Barend,1,,,,
114,10,Willy,2,,,,
114,11,Hesje,1,,,,
114,12,Hoppecke,1,,,,
114,13,Jonas,1,,,,
114,14,Okke Rombout,1,,,,
114,15,Klooster,1,Niet in script,,,
115,1,Willem,1,,,,
115,2,Patricia Wildert,2,,,,
115,3,Roel,1,,,,
115,4,Yvette,2,,,,
115,5,Helen,2,,,,
115,6,Saskia,2,,,,
115,7,Johnny,1,,,,
115,8,Felix,1,,,,
115,9,Wim,1,,,,
115,10,Thecla,2,,,,
115,11,Tony,1,,,,
115,12,Eva,2,,,,
115,13,Lydia,2,,,,
115,14,Johan,1,,,,
115,15,Micheline,2,,,,
115,16,Nicole,2,,,,
115,17,Jan,1,,,,
115,18,Joe,1,,,,
116,1,Ik,1,,,,
116,2,Marie,2,,,,
116,3,Valstar,1,,,,
116,4,Eunice van Zutphen,2,,,,
116,5,Aaf,2,,,,
116,6,Hendrik,1,,,,
116,7,Eugénie,2,,,,
116,8,Henriëtte,2,,,,
116,9,Barend,1,,,,
116,10,Nelly,2,,,,
116,11,Gryvo,1,Niet in script,,,
116,12,Cees,1,,,,
116,13,Jan,1,,,,
116,14,Madeleine,2,,,,
116,15,Jacques,1,,,,
116,16,Keetje,2,niet in script,,,
117,1,Hugo,,,,,
117,2,Stans,2,,,,
117,3,Ineke,2,,,,
117,4,Freek,1,,,,
117,5,Bas,1,,,,
117,6,Betty,2,,,,
117,7,Emmy,2,,,,
117,8,David,1,,,,
117,9,Rico,1,,,,
117,10,Marjan,2,,,,
117,11,Theo,1,,,,
117,12,Agaath,2,,,,
117,13,Liesbeth,2,,,,
117,14,Arnold,1,,,,
117,15,Joke,2,,,,
117,16,Reina Doorschodt,2,,,,
117,17,Colijn,1,Historisch,,,
117,18,Willem,1,,,,
117,19,Leo,1,,,,
117,20,Lien,2,,,,
117,21,Ilse,1,,,,
117,22,Hein,1,,,,
117,23,Bartha,2,,,,
117,24,Marie,2,,,,
118,1,Fie,2,,,,
118,2,Wim,1,,,,
118,3,Niente,2,,,,
118,4,Bees,2,,,,
118,5,Ans,2,,,,
118,6,Bas,1,,,,
119,1,Ik,1,,,,
119,2,Steven,1,,,,
119,3,Hans,1,,,,
119,4,Bobbie,1,,,,
119,5,Willem,1,,,,
119,6,Karel,1,Karel,,,
119,7,Ellen,2,,,,
119,8,Nero,1,,,,
119,9,Gonnie,2,,,,
119,10,Jimmy,1,,,,
119,11,Vibia,2,,,,
119,12,Joséfine,2,,,,
119,13,Judith,2,,,,
119,14,Bennie,1,,,,
119,15,S.,2,,,,
120,1,Hildevoort,1,,,,
120,2,Drakestein,1,,,,
120,3,Kai,1,Alleen samen met Pop?,,,
120,4,Charlotte,2,,,,
120,5,Minderbragt,1,Niet in script,,,
120,6,De Vije,1,Niet in Script,,,
120,7,Pop,2,,,,
121,1,Vorbrot,1,,,,
121,2,Resi,2,,,,
121,3,Schmitt,1,,,,
121,4,Stefanie,2,,,,
121,5,Therese,2,,,,
121,6,Agathe,2,,,,
121,7,Anna Pech,2,,,,
121,8,Kurt Krassnitzer,1,,,,
121,9,Peter,1,,,,
121,10,Strakosch,1,,,,
121,11,Landshoff,1,,,,
121,12,Roberto,1,,,,
121,13,Frau Strakosch,2,,,,
121,14,Frau Krassnitzer,2,,,,
121,15,Karl,1,,,,
121,16,Frau Faschauner,2,,,,
122,1,Alfred,1,,,,
122,2,Michel-Marco,1,,,,
122,3,An,2,Spatie,,,
122,4,Dolf,1,,,,
122,5,Jan Schaap,1,,,,
122,6,Mien,2,,,,
122,7,Sergio,1,,,,
122,8,Mario,1,,,,
122,9,Joe,1,,,,
122,10,Maria,2,,,,
122,11,Tourasse,1,,,,
123,1,Michiel,1,,,,
123,2,Jan Tulp,1,,,,
123,3,Johan,1,,,,
123,4,Alie,2,,,,
123,5,Maja,2,,,,
123,6,Merel,2,,,,
123,7,Soutenbakker,1,,,,
123,8,Wim Winter,1,,,,
123,9,Gerie,2,,,,
123,10,Liza,2,,,,
123,11,meester van der Pol,1,,,,
123,12,Jaap Steen,1,,,,
123,13,Dulieu,1,,,,
123,14,Christine,2,,,,
123,15,Verkerk,1,Niet in script,,,
124,1,Andries van Rode,1,,,,
124,2,Willy,2,,,,
124,3,Ida Ina,2,,,,
124,4,Pietertje (Mireille) Terlaak,2,Trans?,,,
124,5,Junior,1,,,,
124,6,Freddy Golberton,1,,,,
124,7,Pinto,2,,,,
124,8,Senior,1,,,,
124,9,Josine,2,,,,
124,10,Jochem van Marion,1,,,,
124,11,Dobben,1,,,,
124,12,Elspeth,2,,,,
124,13,Clara,2,,,,
124,14,Arnold Sluis,1,,,,
124,15,Ece,1,,,,
125,1,Ans Bremer,2,,,,
125,2,Kees,1,,,,
125,3,Piet,1,,,,
125,4,Aad,1,,,,
125,5,Lex Dellaert,1,,,,
125,6,Frits,1,,,,
125,7,Cor,1,,,,
125,8,Merel,2,,,,
125,9,Rinus,1,,,,
125,10,Harm,1,,,,
125,11,Roos,2,,,,
125,12,Lies,2,,,,
125,13,Dirk,1,,,,
125,14,Carla,2,,,,
125,15,Jaap,1,,,,
125,16,Karei,1,Karel,,,
125,17,Anna,2,,,,
125,18,Fred,1,,,,
125,19,Stans,2,,,,
125,20,Emerentia,2,,,,
126,1,Simone,2,,,,
126,2,Kees,1,,,,
126,3,Ingrid,2,,,,
126,4,Rainer,1,,,,
126,5,Lena,2,,,,
126,6,Carlo,1,,,,
126,7,Fenneke,2,,,,
126,8,Kenneth,1,,,,
126,9,Paolo,1,,,,
126,10,Baruch,1,,,,
126,11,Linda,2,,,,
126,12,Petrus,1,,,,
126,13,Anne,2,,,,
126,14,W.,1,,,,
126,15,Ika,2,,,,
126,16,Annie,2,,,,
126,17,Joke,2,,,,
126,18,Berrie,1,,,,
128,1,Ik,1,,,,
